Date,Time,Open,High,Low,Close,Volume
20250602,09:30:00,1.14325,1.14353,1.14274,1.14304,1646940000
20250602,09:45:00,1.14304,1.14326,1.14228,1.14231,1511040000
20250602,10:00:00,1.14233,1.14245,1.14181,1.14185,1347710004
20250602,10:15:00,1.14186,1.14280,1.14174,1.14216,1059590000
20250602,10:30:00,1.14215,1.14215,1.14130,1.14188,1188630000
20250602,10:45:00,1.14190,1.14221,1.14136,1.14151,1565159992
20250602,11:00:00,1.14152,1.14228,1.14134,1.14194,1623069992
20250602,11:15:00,1.14197,1.14263,1.14197,1.14226,1385470000
20250602,11:30:00,1.14227,1.14228,1.14105,1.14124,1337120000
20250602,11:45:00,1.14124,1.14168,1.14092,1.14141,1477780000
20250602,12:00:00,1.14140,1.14216,1.14111,1.14149,1538170000
20250602,12:15:00,1.14146,1.14216,1.14124,1.14205,1076430000
20250602,12:30:00,1.14206,1.14288,1.14206,1.14228,1649870000
20250602,12:45:00,1.14228,1.14240,1.14163,1.14181,1501310000
20250602,13:00:00,1.14182,1.14195,1.14115,1.14186,1518640000
20250602,13:15:00,1.14187,1.14196,1.14044,1.14088,1726229992
20250602,13:30:00,1.14091,1.14170,1.14042,1.14163,2168600000
20250602,13:45:00,1.14162,1.14228,1.14118,1.14191,2246360000
20250602,14:00:00,1.14202,1.14436,1.14202,1.14414,3117909976
20250602,14:15:00,1.14412,1.14460,1.14373,1.14432,2117350000
20250602,14:30:00,1.14432,1.14498,1.14379,1.14415,2232150000
20250602,14:45:00,1.14415,1.14417,1.14342,1.14347,1829110000
20250602,15:00:00,1.14347,1.14373,1.14295,1.14335,2067919992
20250602,15:15:00,1.14334,1.14385,1.14303,1.14329,2316050000
20250602,15:30:00,1.14330,1.14369,1.14250,1.14368,2755830000
20250602,15:45:00,1.14368,1.14369,1.14239,1.14304,1939300024
20250602,16:00:00,1.14305,1.14317,1.14224,1.14266,1547350004
20250602,16:15:00,1.14266,1.14285,1.14202,1.14213,1407150004
20250602,16:30:00,1.14213,1.14232,1.14116,1.14152,1817850000
20250602,16:45:00,1.14150,1.14191,1.14142,1.14184,1815209992
20250602,17:00:00,1.14183,1.14257,1.14159,1.14247,1763580016
20250602,17:15:00,1.14247,1.14255,1.14169,1.14180,1289270000
20250602,17:30:00,1.14180,1.14244,1.14171,1.14211,987450000
20250602,17:45:00,1.14213,1.14256,1.14209,1.14225,1201090000
20250602,18:00:00,1.14225,1.14244,1.14189,1.14232,1150350000
20250602,18:15:00,1.14234,1.14265,1.14212,1.14265,816820000
20250602,18:30:00,1.14266,1.14329,1.14244,1.14328,982360004
20250602,18:45:00,1.14327,1.14424,1.14323,1.14414,2063680000
20250602,19:00:00,1.14414,1.14422,1.14335,1.14374,2144620000
20250602,19:15:00,1.14373,1.14397,1.14344,1.14379,1396059992
20250602,19:30:00,1.14379,1.14432,1.14354,1.14418,1296400000
20250602,19:45:00,1.14419,1.14455,1.14411,1.14451,1860839992
20250602,20:00:00,1.14451,1.14451,1.14423,1.14446,835200002
20250602,20:15:00,1.14444,1.14463,1.14437,1.14453,466619998
20250602,20:30:00,1.14450,1.14450,1.14404,1.14407,559920000
20250602,20:45:00,1.14406,1.14436,1.14400,1.14419,923570000
20250602,21:00:00,1.14383,1.14402,1.14367,1.14385,319050000
20250602,21:15:00,1.14382,1.14405,1.14374,1.14399,302800001
20250602,21:30:00,1.14398,1.14415,1.14375,1.14377,769130000
20250602,21:45:00,1.14378,1.14408,1.14374,1.14386,1742099984
20250602,22:00:00,1.14398,1.14411,1.14377,1.14409,466460000
20250602,22:15:00,1.14410,1.14457,1.14408,1.14451,650560000
20250602,22:30:00,1.14451,1.14453,1.14422,1.14424,263430001
20250602,22:45:00,1.14425,1.14455,1.14417,1.14447,297300000
20250602,23:00:00,1.14448,1.14495,1.14446,1.14495,303940000
20250602,23:15:00,1.14493,1.14524,1.14485,1.14502,985720000
20250602,23:30:00,1.14503,1.14537,1.14499,1.14537,977460000
20250602,23:45:00,1.14535,1.14538,1.14514,1.14531,811640000
20250603,00:00:00,1.14530,1.14544,1.14435,1.14456,1589120000
20250603,00:15:00,1.14455,1.14462,1.14420,1.14438,1143890000
20250603,00:30:00,1.14442,1.14470,1.14414,1.14427,1223030004
20250603,00:45:00,1.14429,1.14462,1.14387,1.14432,1954580000
20250603,01:00:00,1.14430,1.14432,1.14338,1.14341,2715969984
20250603,01:15:00,1.14342,1.14343,1.14305,1.14318,1706630000
20250603,01:30:00,1.14321,1.14374,1.14279,1.14346,1815509992
20250603,01:45:00,1.14344,1.14344,1.14267,1.14277,2168499992
20250603,02:00:00,1.14276,1.14286,1.14225,1.14277,1888450000
20250603,02:15:00,1.14278,1.14304,1.14247,1.14281,1016350000
20250603,02:30:00,1.14281,1.14292,1.14186,1.14229,1172070000
20250603,02:45:00,1.14229,1.14270,1.14216,1.14255,1107860000
20250603,03:00:00,1.14253,1.14271,1.14230,1.14254,1193970000
20250603,03:15:00,1.14255,1.14268,1.14187,1.14194,1144550000
20250603,03:30:00,1.14194,1.14198,1.14163,1.14173,1208200000
20250603,03:45:00,1.14174,1.14201,1.14158,1.14196,1112919998
20250603,04:00:00,1.14196,1.14210,1.14167,1.14190,1016129992
20250603,04:15:00,1.14189,1.14229,1.14186,1.14202,813970000
20250603,04:30:00,1.14204,1.14215,1.14189,1.14210,705680000
20250603,04:45:00,1.14211,1.14254,1.14209,1.14251,866830000
20250603,05:00:00,1.14252,1.14273,1.14199,1.14222,1210920016
20250603,05:15:00,1.14224,1.14244,1.14147,1.14162,1170780000
20250603,05:30:00,1.14163,1.14184,1.14136,1.14146,1196010000
20250603,05:45:00,1.14146,1.14237,1.14119,1.14218,1300510000
20250603,06:00:00,1.14217,1.14247,1.14152,1.14179,1737570000
20250603,06:15:00,1.14181,1.14312,1.14181,1.14289,1611639996
20250603,06:30:00,1.14289,1.14300,1.14200,1.14218,1408990000
20250603,06:45:00,1.14219,1.14296,1.14219,1.14286,1585050000
20250603,07:00:00,1.14285,1.14295,1.14192,1.14262,2057500008
20250603,07:15:00,1.14261,1.14322,1.14240,1.14292,1899780000
20250603,07:30:00,1.14296,1.14298,1.14150,1.14194,1860349992
20250603,07:45:00,1.14193,1.14205,1.14141,1.14157,1584600000
20250603,08:00:00,1.14157,1.14184,1.14078,1.14116,1666670008
20250603,08:15:00,1.14115,1.14117,1.14053,1.14104,1557820000
20250603,08:30:00,1.14104,1.14173,1.14100,1.14103,1710420004
20250603,08:45:00,1.14105,1.14164,1.14086,1.14113,1380029992
20250603,09:00:00,1.14114,1.14127,1.14016,1.14124,1562870000
20250603,09:15:00,1.14123,1.14149,1.14072,1.14142,1278909996
20250603,09:30:00,1.14141,1.14180,1.14116,1.14137,1079960000
20250603,09:45:00,1.14138,1.14157,1.14082,1.14117,1014430000
20250603,10:00:00,1.14116,1.14125,1.14026,1.14058,1094120004
20250603,10:15:00,1.14059,1.14066,1.14012,1.14022,959979994
20250603,10:30:00,1.14022,1.14120,1.13963,1.14083,1306300000
20250603,10:45:00,1.14081,1.14083,1.13962,1.13976,1264440000
20250603,11:00:00,1.13977,1.13991,1.13911,1.13936,1246460000
20250603,11:15:00,1.13937,1.13937,1.13862,1.13868,1391120000
20250603,11:30:00,1.13866,1.13942,1.13866,1.13914,1289939996
20250603,11:45:00,1.13913,1.13948,1.13875,1.13904,1541880000
20250603,12:00:00,1.13906,1.13939,1.13799,1.13818,1412020000
20250603,12:15:00,1.13819,1.13874,1.13811,1.13850,1391500000
20250603,12:30:00,1.13849,1.13861,1.13771,1.13810,1724580000
20250603,12:45:00,1.13810,1.13829,1.13778,1.13817,1565300000
20250603,13:00:00,1.13819,1.13892,1.13795,1.13891,1747429992
20250603,13:15:00,1.13893,1.13908,1.13806,1.13827,1696230000
20250603,13:30:00,1.13827,1.13950,1.13769,1.13911,2612230000
20250603,13:45:00,1.13911,1.13916,1.13811,1.13876,2127520000
20250603,14:00:00,1.13875,1.13900,1.13639,1.13783,4281300000
20250603,14:15:00,1.13781,1.13895,1.13762,1.13860,2715929984
20250603,14:30:00,1.13862,1.13926,1.13857,1.13915,2234240000
20250603,14:45:00,1.13916,1.13932,1.13836,1.13918,1925700008
20250603,15:00:00,1.13916,1.13930,1.13792,1.13812,2166560000
20250603,15:15:00,1.13812,1.13830,1.13740,1.13782,1674370016
20250603,15:30:00,1.13783,1.13799,1.13739,1.13768,1539860008
20250603,15:45:00,1.13766,1.13833,1.13706,1.13718,1847709996
20250603,16:00:00,1.13720,1.13833,1.13720,1.13810,1413149996
20250603,16:15:00,1.13809,1.13817,1.13761,1.13770,1146720000
20250603,16:30:00,1.13768,1.13769,1.13674,1.13698,1358099996
20250603,16:45:00,1.13697,1.13756,1.13686,1.13732,1208970000
20250603,17:00:00,1.13734,1.13802,1.13727,1.13786,1267040000
20250603,17:15:00,1.13786,1.13801,1.13746,1.13777,1222779998
20250603,17:30:00,1.13778,1.13817,1.13769,1.13805,978990002
20250603,17:45:00,1.13806,1.13813,1.13767,1.13781,888290000
20250603,18:00:00,1.13779,1.13779,1.13726,1.13736,979690008
20250603,18:15:00,1.13739,1.13767,1.13731,1.13762,551469998
20250603,18:30:00,1.13760,1.13763,1.13691,1.13710,694859998
20250603,18:45:00,1.13710,1.13754,1.13702,1.13746,855170000
20250603,19:00:00,1.13746,1.13761,1.13738,1.13738,628770002
20250603,19:15:00,1.13737,1.13738,1.13706,1.13721,570290000
20250603,19:30:00,1.13722,1.13742,1.13713,1.13714,602760000
20250603,19:45:00,1.13714,1.13715,1.13675,1.13684,806750000
20250603,20:00:00,1.13684,1.13727,1.13681,1.13713,348730002
20250603,20:15:00,1.13714,1.13719,1.13698,1.13698,298120000
20250603,20:30:00,1.13699,1.13735,1.13699,1.13732,250200002
20250603,20:45:00,1.13734,1.13741,1.13689,1.13699,494950000
20250603,21:00:00,1.13693,1.13765,1.13690,1.13715,395350000
20250603,21:15:00,1.13717,1.13763,1.13714,1.13720,353840000
20250603,21:30:00,1.13718,1.13736,1.13715,1.13725,149640000
20250603,21:45:00,1.13723,1.13752,1.13723,1.13741,478549997
20250603,22:00:00,1.13741,1.13744,1.13708,1.13731,437879488
20250603,22:15:00,1.13729,1.13742,1.13706,1.13716,355050000
20250603,22:30:00,1.13717,1.13745,1.13713,1.13739,437490000
20250603,22:45:00,1.13739,1.13749,1.13737,1.13740,282920000
20250603,23:00:00,1.13741,1.13768,1.13739,1.13766,631520000
20250603,23:15:00,1.13765,1.13772,1.13746,1.13759,467160000
20250603,23:30:00,1.13759,1.13834,1.13759,1.13833,560460000
20250603,23:45:00,1.13832,1.13859,1.13807,1.13840,1272270000
20250604,00:00:00,1.13838,1.13890,1.13797,1.13822,2520690000
20250604,00:15:00,1.13821,1.13869,1.13805,1.13841,2376869992
20250604,00:30:00,1.13841,1.13847,1.13783,1.13824,1940030000
20250604,00:45:00,1.13825,1.13852,1.13814,1.13826,2538560000
20250604,01:00:00,1.13825,1.13827,1.13714,1.13793,3983250032
20250604,01:15:00,1.13793,1.13885,1.13783,1.13858,2578710020
20250604,01:30:00,1.13857,1.13931,1.13833,1.13870,3518979984
20250604,01:45:00,1.13870,1.13901,1.13847,1.13857,2980139992
20250604,02:00:00,1.13855,1.13878,1.13831,1.13864,2300480000
20250604,02:15:00,1.13864,1.13865,1.13808,1.13811,1471590000
20250604,02:30:00,1.13810,1.13810,1.13735,1.13753,1401080000
20250604,02:45:00,1.13752,1.13777,1.13734,1.13759,1394490000
20250604,03:00:00,1.13757,1.13808,1.13757,1.13791,1314990008
20250604,03:15:00,1.13790,1.13797,1.13767,1.13768,1137280000
20250604,03:30:00,1.13766,1.13771,1.13654,1.13673,1972100004
20250604,03:45:00,1.13674,1.13705,1.13669,1.13676,1549940000
20250604,04:00:00,1.13677,1.13791,1.13655,1.13762,2236570008
20250604,04:15:00,1.13763,1.13777,1.13737,1.13765,1272749998
20250604,04:30:00,1.13764,1.13770,1.13693,1.13700,1555589996
20250604,04:45:00,1.13699,1.13705,1.13647,1.13664,1713760000
20250604,05:00:00,1.13667,1.13715,1.13665,1.13704,2000990000
20250604,05:15:00,1.13703,1.13703,1.13660,1.13673,1138440000
20250604,05:30:00,1.13672,1.13679,1.13568,1.13663,2021690000
20250604,05:45:00,1.13664,1.13690,1.13597,1.13622,2498799984
20250604,06:00:00,1.13624,1.13672,1.13572,1.13668,2679649984
20250604,06:15:00,1.13667,1.13725,1.13646,1.13725,2842360016
20250604,06:30:00,1.13724,1.13761,1.13699,1.13744,2278890000
20250604,06:45:00,1.13744,1.13781,1.13709,1.13777,2045970008
20250604,07:00:00,1.13777,1.13849,1.13756,1.13831,2016400000
20250604,07:15:00,1.13830,1.13940,1.13818,1.13940,1945930000
20250604,07:30:00,1.13940,1.13969,1.13893,1.13917,1400390000
20250604,07:45:00,1.13920,1.13940,1.13859,1.13865,1880150000
20250604,08:00:00,1.13864,1.13912,1.13828,1.13871,1643960000
20250604,08:15:00,1.13872,1.13903,1.13854,1.13899,1167070012
20250604,08:30:00,1.13902,1.14014,1.13902,1.14002,1618720000
20250604,08:45:00,1.14002,1.14039,1.13991,1.13995,1451210008
20250604,09:00:00,1.13994,1.13995,1.13916,1.13920,1325369996
20250604,09:15:00,1.13922,1.13951,1.13893,1.13895,1149500004
20250604,09:30:00,1.13894,1.13913,1.13817,1.13833,1069020000
20250604,09:45:00,1.13833,1.13872,1.13813,1.13827,1360140000
20250604,10:00:00,1.13828,1.13855,1.13799,1.13819,1631010000
20250604,10:15:00,1.13820,1.13834,1.13770,1.13782,1079979980
20250604,10:30:00,1.13782,1.13797,1.13747,1.13754,1017390000
20250604,10:45:00,1.13753,1.13820,1.13750,1.13819,1045050002
20250604,11:00:00,1.13819,1.13857,1.13819,1.13856,1231110000
20250604,11:15:00,1.13856,1.13872,1.13827,1.13828,995190000
20250604,11:30:00,1.13828,1.13859,1.13812,1.13813,951120002
20250604,11:45:00,1.13814,1.13829,1.13769,1.13791,1267210000
20250604,12:00:00,1.13792,1.13858,1.13792,1.13804,1486680008
20250604,12:15:00,1.13803,1.14099,1.13799,1.14010,3832029960
20250604,12:30:00,1.14009,1.14054,1.13949,1.14030,2743280000
20250604,12:45:00,1.14029,1.14109,1.14011,1.14091,2574229992
20250604,13:00:00,1.14091,1.14134,1.14027,1.14039,1953570000
20250604,13:15:00,1.14038,1.14048,1.13993,1.14014,1603170000
20250604,13:30:00,1.14014,1.14024,1.13928,1.14003,1633240000
20250604,13:45:00,1.14005,1.14042,1.13948,1.13987,2961510008
20250604,14:00:00,1.14004,1.14300,1.14004,1.14214,4031199952
20250604,14:15:00,1.14214,1.14246,1.14134,1.14163,2234830000
20250604,14:30:00,1.14162,1.14326,1.14142,1.14307,2217920000
20250604,14:45:00,1.14307,1.14344,1.14262,1.14326,2410540000
20250604,15:00:00,1.14325,1.14337,1.14183,1.14184,2196119992
20250604,15:15:00,1.14185,1.14262,1.14175,1.14243,2591099992
20250604,15:30:00,1.14243,1.14271,1.14168,1.14186,2411290000
20250604,15:45:00,1.14187,1.14252,1.14170,1.14233,1922000000
20250604,16:00:00,1.14234,1.14263,1.14204,1.14249,1609929992
20250604,16:15:00,1.14248,1.14279,1.14197,1.14277,916910000
20250604,16:30:00,1.14279,1.14317,1.14244,1.14254,979410000
20250604,16:45:00,1.14251,1.14343,1.14250,1.14329,862820000
20250604,17:00:00,1.14332,1.14334,1.14289,1.14295,920390000
20250604,17:15:00,1.14295,1.14295,1.14233,1.14247,631830000
20250604,17:30:00,1.14247,1.14319,1.14247,1.14304,472210000
20250604,17:45:00,1.14303,1.14326,1.14240,1.14247,933090000
20250604,18:00:00,1.14247,1.14276,1.14210,1.14271,1123040000
20250604,18:15:00,1.14271,1.14281,1.14243,1.14246,628050000
20250604,18:30:00,1.14246,1.14249,1.14206,1.14219,663930006
20250604,18:45:00,1.14218,1.14227,1.14201,1.14203,665489996
20250604,19:00:00,1.14202,1.14216,1.14180,1.14194,856159996
20250604,19:15:00,1.14191,1.14195,1.14130,1.14146,974499996
20250604,19:30:00,1.14146,1.14167,1.14123,1.14127,558830000
20250604,19:45:00,1.14128,1.14151,1.14121,1.14122,882799992
20250604,20:00:00,1.14122,1.14150,1.14101,1.14146,800290000
20250604,20:15:00,1.14147,1.14184,1.14145,1.14179,488620001
20250604,20:30:00,1.14179,1.14213,1.14174,1.14194,448000000
20250604,20:45:00,1.14193,1.14226,1.14144,1.14144,970550000
20250604,21:00:00,1.14143,1.14170,1.14123,1.14146,228540000
20250604,21:15:00,1.14145,1.14183,1.14145,1.14175,532769996
20250604,21:30:00,1.14176,1.14184,1.14166,1.14174,99629999
20250604,21:45:00,1.14174,1.14184,1.14161,1.14173,178530000
20250604,22:00:00,1.14173,1.14192,1.14170,1.14183,339660000
20250604,22:15:00,1.14185,1.14199,1.14183,1.14197,414990002
20250604,22:30:00,1.14196,1.14209,1.14189,1.14206,47970000
20250604,22:45:00,1.14208,1.14228,1.14196,1.14196,115860000
20250604,23:00:00,1.14197,1.14219,1.14196,1.14217,133740000
20250604,23:15:00,1.14215,1.14285,1.14215,1.14265,372580000
20250604,23:30:00,1.14264,1.14267,1.14202,1.14202,691620000
20250604,23:45:00,1.14202,1.14226,1.14186,1.14205,423750000
20250605,00:00:00,1.14209,1.14261,1.14164,1.14257,1028500000
20250605,00:15:00,1.14259,1.14275,1.14192,1.14273,901929996
20250605,00:30:00,1.14271,1.14280,1.14222,1.14252,991470000
20250605,00:45:00,1.14258,1.14293,1.14240,1.14288,1369389996
20250605,01:00:00,1.14290,1.14347,1.14286,1.14299,1887449984
20250605,01:15:00,1.14301,1.14305,1.14200,1.14243,1910490000
20250605,01:30:00,1.14243,1.14254,1.14132,1.14163,1774040000
20250605,01:45:00,1.14162,1.14190,1.14144,1.14164,1404290000
20250605,02:00:00,1.14164,1.14175,1.14107,1.14116,1172250004
20250605,02:15:00,1.14117,1.14156,1.14102,1.14154,1214670000
20250605,02:30:00,1.14155,1.14195,1.14133,1.14165,1279680004
20250605,02:45:00,1.14167,1.14187,1.14146,1.14176,897690000
20250605,03:00:00,1.14176,1.14181,1.14137,1.14139,1181640000
20250605,03:15:00,1.14140,1.14223,1.14140,1.14216,1403979992
20250605,03:30:00,1.14217,1.14225,1.14151,1.14200,2077690000
20250605,03:45:00,1.14200,1.14202,1.14087,1.14104,1577370000
20250605,04:00:00,1.14103,1.14141,1.14081,1.14130,1038840000
20250605,04:15:00,1.14129,1.14143,1.14092,1.14123,1339110000
20250605,04:30:00,1.14122,1.14137,1.14081,1.14134,1082520000
20250605,04:45:00,1.14134,1.14134,1.14076,1.14102,1057499996
20250605,05:00:00,1.14103,1.14125,1.14091,1.14119,1357660000
20250605,05:15:00,1.14123,1.14136,1.14090,1.14111,1273190004
20250605,05:30:00,1.14111,1.14124,1.14078,1.14082,1197099996
20250605,05:45:00,1.14080,1.14102,1.14045,1.14059,1298370000
20250605,06:00:00,1.14061,1.14170,1.14050,1.14169,1911299992
20250605,06:15:00,1.14170,1.14170,1.14113,1.14147,2109870000
20250605,06:30:00,1.14147,1.14163,1.14058,1.14082,1867289992
20250605,06:45:00,1.14083,1.14132,1.14073,1.14089,1536960000
20250605,07:00:00,1.14090,1.14196,1.14068,1.14190,2370480008
20250605,07:15:00,1.14191,1.14231,1.14189,1.14217,1952000000
20250605,07:30:00,1.14219,1.14250,1.14149,1.14178,1777740000
20250605,07:45:00,1.14179,1.14180,1.14084,1.14118,1357619992
20250605,08:00:00,1.14120,1.14192,1.14115,1.14168,2085860004
20250605,08:15:00,1.14170,1.14182,1.14123,1.14149,1260840000
20250605,08:30:00,1.14149,1.14156,1.14100,1.14109,1155900000
20250605,08:45:00,1.14109,1.14151,1.14089,1.14127,1336949996
20250605,09:00:00,1.14127,1.14216,1.14094,1.14197,1685400008
20250605,09:15:00,1.14197,1.14207,1.14167,1.14193,1174710000
20250605,09:30:00,1.14192,1.14198,1.14115,1.14116,1131749996
20250605,09:45:00,1.14118,1.14188,1.14113,1.14185,1206479996
20250605,10:00:00,1.14185,1.14255,1.14175,1.14244,1352610004
20250605,10:15:00,1.14246,1.14297,1.14244,1.14294,1103590000
20250605,10:30:00,1.14295,1.14326,1.14259,1.14266,902940000
20250605,10:45:00,1.14267,1.14267,1.14205,1.14240,993080000
20250605,11:00:00,1.14242,1.14283,1.14233,1.14264,1042359996
20250605,11:15:00,1.14265,1.14270,1.14200,1.14221,1066779996
20250605,11:30:00,1.14219,1.14235,1.14159,1.14210,1166400000
20250605,11:45:00,1.14211,1.14278,1.14194,1.14260,1369850000
20250605,12:00:00,1.14260,1.14299,1.14212,1.14228,1954009984
20250605,12:15:00,1.14232,1.14349,1.14129,1.14306,4168860048
20250605,12:30:00,1.14305,1.14485,1.14305,1.14412,3541809984
20250605,12:45:00,1.14415,1.14424,1.14200,1.14293,4419169984
20250605,13:00:00,1.14292,1.14632,1.14181,1.14604,4818429984
20250605,13:15:00,1.14603,1.14948,1.14572,1.14908,5007290048
20250605,13:30:00,1.14908,1.14947,1.14812,1.14842,4568410016
20250605,13:45:00,1.14843,1.14873,1.14741,1.14803,3764529984
20250605,14:00:00,1.14807,1.14821,1.14652,1.14762,3505720000
20250605,14:15:00,1.14766,1.14781,1.14651,1.14707,2522810000
20250605,14:30:00,1.14709,1.14807,1.14625,1.14668,3758739992
20250605,14:45:00,1.14667,1.14669,1.14542,1.14578,4501550080
20250605,15:00:00,1.14577,1.14589,1.14429,1.14510,3069929992
20250605,15:15:00,1.14507,1.14555,1.14466,1.14489,2075820000
20250605,15:30:00,1.14491,1.14491,1.14381,1.14381,2090389992
20250605,15:45:00,1.14384,1.14446,1.14349,1.14389,2198810016
20250605,16:00:00,1.14391,1.14422,1.14316,1.14383,2037390008
20250605,16:15:00,1.14388,1.14454,1.14367,1.14421,1856430000
20250605,16:30:00,1.14421,1.14436,1.14364,1.14387,1225849996
20250605,16:45:00,1.14388,1.14478,1.14384,1.14478,1590300004
20250605,17:00:00,1.14477,1.14481,1.14384,1.14405,1081740000
20250605,17:15:00,1.14405,1.14459,1.14386,1.14394,1220820000
20250605,17:30:00,1.14395,1.14436,1.14336,1.14358,847610000
20250605,17:45:00,1.14361,1.14435,1.14319,1.14429,928990000
20250605,18:00:00,1.14428,1.14441,1.14368,1.14374,902130004
20250605,18:15:00,1.14374,1.14403,1.14355,1.14383,1045250002
20250605,18:30:00,1.14381,1.14422,1.14363,1.14363,1043530004
20250605,18:45:00,1.14364,1.14430,1.14310,1.14420,2058170000
20250605,19:00:00,1.14419,1.14447,1.14378,1.14387,1963720000
20250605,19:15:00,1.14387,1.14480,1.14368,1.14427,2060110000
20250605,19:30:00,1.14426,1.14434,1.14336,1.14364,2568860000
20250605,19:45:00,1.14359,1.14398,1.14350,1.14379,2026800000
20250605,20:00:00,1.14380,1.14451,1.14352,1.14440,1241460000
20250605,20:15:00,1.14437,1.14450,1.14414,1.14426,1015290000
20250605,20:30:00,1.14426,1.14443,1.14410,1.14410,769000004
20250605,20:45:00,1.14411,1.14448,1.14410,1.14444,1031430000
20250605,21:00:00,1.14438,1.14495,1.14424,1.14441,189250001
20250605,21:15:00,1.14460,1.14485,1.14435,1.14442,662700000
20250605,21:30:00,1.14443,1.14461,1.14441,1.14459,472380000
20250605,21:45:00,1.14459,1.14474,1.14409,1.14422,356550000
20250605,22:00:00,1.14423,1.14488,1.14423,1.14483,525110002
20250605,22:15:00,1.14485,1.14490,1.14463,1.14465,635890000
20250605,22:30:00,1.14462,1.14491,1.14458,1.14490,561830000
20250605,22:45:00,1.14489,1.14517,1.14478,1.14514,754960000
20250605,23:00:00,1.14515,1.14521,1.14464,1.14494,541490000
20250605,23:15:00,1.14494,1.14507,1.14482,1.14487,370440000
20250605,23:30:00,1.14488,1.14517,1.14488,1.14501,438140000
20250605,23:45:00,1.14501,1.14536,1.14499,1.14533,792750000
20250606,00:00:00,1.14532,1.14572,1.14509,1.14539,1709579984
20250606,00:15:00,1.14541,1.14543,1.14517,1.14522,749760000
20250606,00:30:00,1.14520,1.14552,1.14511,1.14522,822850000
20250606,00:45:00,1.14522,1.14555,1.14497,1.14500,1317770008
20250606,01:00:00,1.14500,1.14509,1.14465,1.14486,1678440000
20250606,01:15:00,1.14485,1.14521,1.14467,1.14515,1669969984
20250606,01:30:00,1.14516,1.14520,1.14444,1.14457,1818050024
20250606,01:45:00,1.14455,1.14476,1.14412,1.14423,2305199992
20250606,02:00:00,1.14422,1.14434,1.14369,1.14382,2700120000
20250606,02:15:00,1.14378,1.14384,1.14328,1.14348,2242400000
20250606,02:30:00,1.14349,1.14367,1.14345,1.14360,924560000
20250606,02:45:00,1.14360,1.14401,1.14354,1.14376,964110000
20250606,03:00:00,1.14375,1.14394,1.14359,1.14386,982329992
20250606,03:15:00,1.14384,1.14412,1.14380,1.14405,1004149996
20250606,03:30:00,1.14404,1.14421,1.14396,1.14416,608190000
20250606,03:45:00,1.14418,1.14437,1.14401,1.14401,992639992
20250606,04:00:00,1.14400,1.14420,1.14370,1.14393,867880000
20250606,04:15:00,1.14394,1.14421,1.14394,1.14402,591980002
20250606,04:30:00,1.14402,1.14404,1.14375,1.14380,427410000
20250606,04:45:00,1.14384,1.14407,1.14374,1.14396,475619999
20250606,05:00:00,1.14396,1.14401,1.14356,1.14357,814240000
20250606,05:15:00,1.14359,1.14373,1.14309,1.14315,1149160002
20250606,05:30:00,1.14312,1.14334,1.14306,1.14315,695400000
20250606,05:45:00,1.14315,1.14361,1.14307,1.14355,1250010000
20250606,06:00:00,1.14355,1.14384,1.14326,1.14335,1352410008
20250606,06:15:00,1.14336,1.14351,1.14245,1.14310,1517530008
20250606,06:30:00,1.14309,1.14339,1.14285,1.14331,1305050000
20250606,06:45:00,1.14330,1.14424,1.14330,1.14354,1401000000
20250606,07:00:00,1.14353,1.14367,1.14254,1.14286,2546230000
20250606,07:15:00,1.14285,1.14291,1.14214,1.14226,2469049984
20250606,07:30:00,1.14225,1.14286,1.14214,1.14285,2087440000
20250606,07:45:00,1.14284,1.14296,1.14233,1.14267,1950810000
20250606,08:00:00,1.14266,1.14269,1.14210,1.14225,1576719992
20250606,08:15:00,1.14225,1.14292,1.14213,1.14252,1303620000
20250606,08:30:00,1.14250,1.14271,1.14223,1.14243,1576350016
20250606,08:45:00,1.14241,1.14242,1.14115,1.14142,1602519992
20250606,09:00:00,1.14141,1.14153,1.14109,1.14118,1329550000
20250606,09:15:00,1.14116,1.14144,1.14108,1.14140,1116790004
20250606,09:30:00,1.14141,1.14209,1.14139,1.14201,1164239996
20250606,09:45:00,1.14201,1.14211,1.14161,1.14192,1093120000
20250606,10:00:00,1.14195,1.14207,1.14173,1.14201,1064759992
20250606,10:15:00,1.14201,1.14221,1.14173,1.14197,1673910000
20250606,10:30:00,1.14196,1.14236,1.14190,1.14210,1086430000
20250606,10:45:00,1.14211,1.14243,1.14207,1.14226,1632040000
20250606,11:00:00,1.14227,1.14244,1.14190,1.14202,1924760000
20250606,11:15:00,1.14202,1.14233,1.14198,1.14205,1056270008
20250606,11:30:00,1.14204,1.14288,1.14202,1.14262,1213380004
20250606,11:45:00,1.14262,1.14272,1.14169,1.14178,1347259992
20250606,12:00:00,1.14178,1.14197,1.14026,1.14058,1536180000
20250606,12:15:00,1.14060,1.14166,1.14057,1.14076,2652610000
20250606,12:30:00,1.14066,1.14312,1.13849,1.13991,7668150048
20250606,12:45:00,1.13992,1.14102,1.13959,1.13967,5165949968
20250606,13:00:00,1.13966,1.14022,1.13859,1.13939,4066400048
20250606,13:15:00,1.13940,1.13977,1.13715,1.13765,3386920000
20250606,13:30:00,1.13766,1.13942,1.13756,1.13880,4831359984
20250606,13:45:00,1.13878,1.14022,1.13834,1.13902,3879559984
